r_over_R,n_coordinate,n_proper,log10_n_coordinate,log10_n_proper,n_coordinate_over_n_proper,one_over_A
0.039830638953,3.14213904098,1.02357826982,0.497225398843,0.0101210574072,3.06975942496,3.06975942496
0.0405966127791,3.14214425087,1.0236510001,0.497226118934,0.0101519150732,3.06954640845,3.06954640845
0.0413625866051,3.14214957455,1.02372509648,0.497226854751,0.0101833500885,3.06932943751,3.06932943751
0.0421285604311,3.14215501048,1.02380052538,0.497227606082,0.0102153480794,3.06910861304,3.06910861304
0.0428945342571,3.14216057094,1.02387744425,0.497228374623,0.0102479757116,3.06888347681,3.06888347681
0.0436605080831,3.14216624681,1.02395571373,0.497229159114,0.0102811737313,3.06865443952,3.06865443952
0.0444264819092,3.14217203779,1.02403531701,0.497229959513,0.0103149348784,3.06842155306,3.06842155306
0.0451924557352,3.14217795755,1.02411642842,0.49723077771,0.0103493329545,3.06818431025,3.06818431025
0.0459584295612,3.14218399447,1.024198875,0.497231612099,0.0103842944615,3.06794321998,3.06794321998
0.0467244033872,3.14219015072,1.02428267306,0.497232462979,0.0104198261805,3.06769823737,3.06769823737
0.0474903772132,3.14219643778,1.02436796485,0.497233331938,0.0104559882796,3.06744894959,3.06744894959
0.0482563510393,3.14220284509,1.02445459275,0.497234217515,0.0104927137824,3.06719582041,3.06719582041
0.0490223248653,3.14220937616,1.02454259036,0.497235120195,0.0105300167869,3.06693875464,3.06693875464
0.0497882986913,3.14221604015,1.02463206643,0.497236041244,0.0105679432422,3.06667743777,3.06667743777
0.0505542725173,3.14222282766,1.02472288009,0.497236979365,0.010606433275,3.06641228445,3.06641228445
0.0513202463433,3.14222974355,1.02481508177,0.497237935226,0.010645508112,3.06614315055,3.06614315055
0.0520862201694,3.1422367946,1.02490874671,0.497238909766,0.0106851994754,3.06586981981,3.06586981981
0.0528521939954,3.14224397261,1.02500375077,0.497239901851,0.0107254545984,3.06559265782,3.06559265782
0.0536181678214,3.14225128379,1.02510016127,0.49724091234,0.0107663018408,3.06531147153,3.06531147153
0.0543841416474,3.14225873251,1.02519801987,0.497241941836,0.0108077586901,3.06502614286,3.06502614286
0.0551501154734,3.14226631178,1.02529721921,0.497242989372,0.0108497794895,3.06473698838,3.06473698838
0.0559160892995,3.14227402922,1.02539784348,0.497244056003,0.0108923997365,3.06444376611,3.06444376611
0.0566820631255,3.1422818867,1.02549990076,0.497245141986,0.0109356226756,3.06414645616,3.06414645616
0.0574480369515,3.14228987847,1.02560330045,0.497246246527,0.0109794097634,3.06384532604,3.06384532604
0.0582140107775,3.1422980136,1.02570814368,0.497247370878,0.0110238036405,3.06354008493,3.06354008493
0.0589799846035,3.14230629141,1.02581440487,0.497248514945,0.0110687932989,3.06323081104,3.06323081104
0.0597459584296,3.14231470741,1.02592201023,0.497249678109,0.0111143473133,3.06291772285,3.06291772285
0.0605119322556,3.14232327215,1.02603107781,0.497250861827,0.0111605154722,3.06260048072,3.06260048072
0.0612779060816,3.14233198232,1.02614154837,0.497252065641,0.0112072725058,3.06227926091,3.06227926091
0.0620438799076,3.14234083475,1.02625336492,0.497253289114,0.0112545941107,3.06195423291,3.06195423291
0.0628098537336,3.1423498415,1.02636666247,0.49725453391,0.0113025372294,3.06162500829,3.06162500829
0.0635758275597,3.14235899657,1.02648134806,0.497255799202,0.01135106232,3.06129186128,3.06129186128
0.0643418013857,3.14236829811,1.02659738154,0.497257084734,0.0114001522057,3.06095491243,3.06095491243
0.0651077752117,3.14237775974,1.02671491491,0.497258392388,0.0114498709887,3.06061372452,3.06061372452
0.0658737490377,3.14238737272,1.02683382142,0.497259720953,0.0115001648441,3.06026866973,3.06026866973
0.0666397228637,3.14239713654,1.02695407779,0.497261070363,0.0115510237269,3.05991981968,3.05991981968
0.0674056966898,3.14240706643,1.02707585304,0.497262442719,0.0116025189048,3.0595666884,3.0595666884
0.0681716705158,3.14241715079,1.02719898659,0.497263836421,0.0116545822592,3.05920974594,3.05920974594
0.0689376443418,3.14242739135,1.02732348187,0.497265251704,0.0117072150388,3.05884898653,3.05884898653
0.0697036181678,3.14243780253,1.02744949545,0.497266690564,0.0117604832117,3.05848396098,3.05848396098
0.0704695919938,3.14244837226,1.02757686236,0.49726815133,0.0118143168253,3.05811515165,3.05811515165
0.0712355658199,3.1424591043,1.02770561003,0.497269634523,0.0118687272582,3.05774248347,3.05774248347
0.0720015396459,3.1424700105,1.02783586137,0.49727114178,0.0119237662219,3.05736560536,3.05736560536
0.0727675134719,3.14248108004,1.0279674682,0.497272671606,0.0119793708812,3.05698495064,3.05698495064
0.0735334872979,3.14249231822,1.02810047492,0.497274224733,0.0120355597683,3.05660039546,3.05660039546
0.0742994611239,3.14250373422,1.02823497072,0.497275802428,0.0120923703272,3.05621168673,3.05621168673
0.07506543495,3.14251531853,1.02837082425,0.497277403378,0.012149746845,3.0558192088,3.0558192088
0.075831408776,3.14252707799,1.0285080969,0.497279028528,0.0122077150137,3.05542278905,3.05542278905
0.076597382602,3.14253901905,1.02864684409,0.497280678769,0.0122662979985,3.05502227234,3.05502227234
0.077363356428,3.14255113354,1.02878695132,0.497282352972,0.012325447214,3.05461799406,3.05461799406
0.078129330254,3.14256342992,1.02892849699,0.497284052304,0.0123851955184,3.05420973286,3.05420973286
0.0788953040801,3.1425759118,1.02907150272,0.497285777266,0.0124455517862,3.05379743147,3.05379743147
0.0796612779061,3.1425885724,1.02921587087,0.497287526918,0.0125064745648,3.05338137638,3.05338137638
0.0804272517321,3.14260142181,1.0293616969,0.497289302657,0.0125680038856,3.05296129753,3.05296129753
0.0811932255581,3.14261446076,1.02950896855,0.497291104582,0.01263013432,3.05253723547,3.05253723547
0.0819591993841,3.14262768386,1.02965760508,0.497292931948,0.0126928315539,3.05210942779,3.05210942779
0.0827251732102,3.14264110292,1.02980771902,0.497294786388,0.0127561427986,3.05167755579,3.05167755579
0.0834911470362,3.14265471567,1.02995926419,0.497296667585,0.0128200483094,3.05124175774,3.05124175774
0.0842571208622,3.14266851817,1.03011217677,0.497298574997,0.0128845209172,3.05080222237,3.05080222237
0.0850230946882,3.14268252399,1.03026658641,0.497300510497,0.0129496150202,3.05035858239,3.05035858239
0.0857890685142,3.14269672775,1.03042241292,0.497302473344,0.0130152965441,3.04991107369,3.04991107369
0.0865550423403,3.14271112704,1.03057960945,0.497304463201,0.0130815454707,3.04945983621,3.04945983621
0.0873210161663,3.14272573722,1.0307383228,0.497306482191,0.0131484233931,3.04900445409,3.04900445409
0.0880869899923,3.14274054972,1.03089843872,0.497308529133,0.0132158818934,3.04854526079,3.04854526079
0.0888529638183,3.14275556367,1.03105992734,0.497310603902,0.0132839081108,3.04808234745,3.04808234745
0.0896189376443,3.1427707963,1.03122295263,0.497312708879,0.0133525708406,3.04761524972,3.04761524972
0.0903849114704,3.14278623575,1.03138736624,0.497314842427,0.013421807307,3.04714439852,3.04714439852
0.0911508852964,3.14280188305,1.03155315856,0.497317004686,0.0134916131871,3.04666982691,3.04666982691
0.0919168591224,3.14281775641,1.03172050102,0.497319198173,0.013562060366,3.04619105011,3.04619105011
0.0926828329484,3.14283384152,1.03188922083,0.497321420909,0.0136330758153,3.04570856838,3.04570856838
0.0934488067744,3.14285014236,1.03205933924,0.497323673445,0.0137046681858,3.04522232672,3.04522232672
0.0942147806005,3.14286667421,1.03223099376,0.497325957892,0.0137768950534,3.0447319381,3.0447319381
0.0949807544265,3.14288342416,1.03240402853,0.497328272465,0.0138496905291,3.0442378539,3.0442378539
0.0957467282525,3.14290039797,1.03257848188,0.497330617957,0.0139230704496,3.0437399705,3.0437399705
0.0965127020785,3.14291760785,1.03275445737,0.497332996058,0.0139970780676,3.04323799856,3.04323799856
0.0972786759045,3.14293504235,1.03293181606,0.497335405186,0.01407165464,3.0427323406,3.0427323406
0.0980446497306,3.14295270904,1.03311061344,0.497337846382,0.0141468231973,3.04222284445,3.04222284445
0.0988106235566,3.14297061697,1.03329091903,0.497340320901,0.0142226126544,3.04170931834,3.04170931834
0.0995765973826,3.14298875623,1.03347261085,0.497342827369,0.0142989714208,3.041192116,3.041192116
0.100342571209,3.14300713622,1.03365576158,0.497345367087,0.014375929729,3.04067103675,3.04067103675
0.101108545035,3.14302576275,1.03384040665,0.497347940856,0.0144535021407,3.0401459863,3.0401459863
0.101874518861,3.14304462745,1.03402644105,0.49735054752,0.0145316442255,3.03961726962,3.03961726962
0.102640492687,3.14306374166,1.03421395468,0.497353188644,0.0146103934259,3.03908463759,3.03908463759
0.103406466513,3.14308310782,1.03440294881,0.497355864565,0.014689749935,3.0385480933,3.0385480933
0.104172440339,3.14310271917,1.03459333547,0.497358574349,0.0147696764897,3.03800789298,3.03800789298
0.104938414165,3.14312258904,1.03478522181,0.497361319835,0.0148502177509,3.03746373914,3.03746373914
0.105704387991,3.14314271637,1.03497857484,0.497364100879,0.0149313595272,3.03691573215,3.03691573215
0.106470361817,3.14316309607,1.03517332366,0.497366916775,0.0150130717305,3.03636407956,3.03636407956
0.107236335643,3.14318374353,1.03536959273,0.497369769649,0.0150954062486,3.03580843555,3.03580843555
0.108002309469,3.14320465407,1.03556731474,0.497372658854,0.0151783344894,3.03524899766,3.03524899766
0.108768283295,3.14322582434,1.03576643587,0.497375583926,0.0152618335471,3.03468592483,3.03468592483
0.109534257121,3.14324727183,1.03596709795,0.497378547282,0.0153459625459,3.03411882294,3.03411882294
0.110300230947,3.14326898814,1.03616919924,0.497381547759,0.0154306784754,3.03354798661,3.03354798661
0.111066204773,3.1432909717,1.03637270307,0.497384585139,0.015515965621,3.0329735262,3.0329735262
0.111832178599,3.14331324218,1.03657776866,0.497387662141,0.0156018903516,3.03239499939,3.03239499939
0.112598152425,3.14333578731,1.03678425979,0.497390777068,0.0156883952218,3.03181279773,3.03181279773
0.113364126251,3.14335860738,1.03699215695,0.497393929958,0.0157754717158,3.03122698307,3.03122698307
0.114130100077,3.14338172431,1.03720163681,0.497397123842,0.0158631934571,3.03063706493,3.03063706493
0.114896073903,3.14340512185,1.03741252855,0.49740035647,0.0159514885473,3.0300435317,3.0300435317
0.115662047729,3.14342880371,1.03762484371,0.497403628355,0.0160403614553,3.02944635795,3.02944635795
0.116428021555,3.14345278954,1.03783873502,0.497406942212,0.0161298757368,3.02884512156,3.02884512156
0.117193995381,3.14347706355,1.03805403842,0.497410295859,0.0162199623539,3.02824029117,3.02824029117
0.117959969207,3.14350163191,1.03827078616,0.497413690144,0.0163106344368,3.02763178335,3.02763178335
0.118725943033,3.14352651068,1.03848909669,0.497417127289,0.0164019411479,3.02701927319,3.02701927319
0.119491916859,3.14355168578,1.03870882301,0.497420605346,0.0164938206263,3.02640318069,3.02640318069
0.120257890685,3.14357716545,1.03893001473,0.497424125453,0.0165862932368,3.02578337412,3.02578337412
0.121023864511,3.14360296212,1.03915275591,0.497427689323,0.0166793937308,3.02515962569,3.02515962569
0.121789838337,3.14362906341,1.03937691668,0.497431295249,0.016773067433,3.02453230676,3.02453230676
0.122555812163,3.14365547977,1.03960256402,0.497434944672,0.0168673419517,3.02390123742,3.02390123742
0.123321785989,3.14368221978,1.03982974754,0.497438638776,0.0169622376096,3.02326628683,3.02326628683
0.124087759815,3.1437092729,1.04005835451,0.497442376103,0.0170577069257,3.02262777781,3.02262777781
0.124853733641,3.14373665182,1.04028846936,0.497446158407,0.0171537847614,3.0219854823,3.0219854823
0.125619707467,3.14376436116,1.04052010715,0.497449986324,0.0172504769923,3.02133936631,3.02133936631
0.126385681293,3.14379239226,1.04075317234,0.497453858655,0.0173477433403,3.02068970417,3.02068970417
0.127151655119,3.14382076014,1.04098776683,0.497457777476,0.0174456259299,3.02003621974,3.02003621974
0.127917628945,3.14384946532,1.04122387106,0.497461742856,0.0175441161707,3.01937897574,3.01937897574
0.128683602771,3.14387850107,1.04146140672,0.497465753864,0.0176431809968,3.01871819808,3.01871819808
