x_coordinate_over_R,y_coordinate_over_R,x_proper_over_R,y_proper_over_R,q_coordinate,q_proper,delta_coordinate_deg,delta_proper_deg
0.866025404496,-0.499999998768,0.866025407322,-0.499999993874,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.86602523045,-0.499999898149,0.866025202478,-0.499999875489,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866024708429,-0.499999596092,0.866024588049,-0.499999520161,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866023838666,-0.499999092197,0.86602356424,-0.499998927536,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866022621395,-0.499998386064,0.866022131259,-0.499998097264,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866021056851,-0.499997477295,0.866020289312,-0.499997028995,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866019145271,-0.499996365492,0.86601803861,-0.49999572238,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866016886892,-0.499995050257,0.866015379363,-0.499994177069,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866014281951,-0.499993531193,0.866012311783,-0.499992392715,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866011330689,-0.499991807905,0.866008836082,-0.49999036897,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866008033346,-0.499989879995,0.866004952475,-0.499988105487,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866004390163,-0.49998774707,0.866000661178,-0.499985601922,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.866000401384,-0.499985408735,0.865995962407,-0.499982857928,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.86599606725,-0.499982864596,0.865990856379,-0.499979873163,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865991388008,-0.499980114261,0.865985343315,-0.499976647281,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865986363903,-0.499977157336,0.865979423435,-0.49997317994,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865980995182,-0.49997399343,0.86597309696,-0.499969470798,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865975282092,-0.499970622152,0.865966364113,-0.499965519514,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865969224882,-0.499967043111,0.865959225119,-0.499961325747,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865962823802,-0.499963255918,0.865951680202,-0.499956889158,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865956079103,-0.499959260183,0.86594372959,-0.499952209406,0.736306308332,0.689670667468,59.999999837,59.9999991894
0.865948991038,-0.499955055517,0.86593537351,-0.499947286154,0.736306308332,0.689670667468,59.999999837,59.9999991894
