r_over_R,p_over_pc,eps_over_epsc,m_over_M,A_over_AR,B,v_over_c,gamma_minus_1
0.360972122945,0.583449054722,0.733994353585,0.162559056573,0.587256135262,1.1956223169,0.642451449323,0.304927004585
0.361686919228,0.582145700415,0.733052787493,0.163408603526,0.587563367061,1.19638046596,0.642212295848,0.304585792457
0.362401715511,0.580842217815,0.732110232458,0.164260413271,0.587871218051,1.19713983745,0.641972571025,0.304244160984
0.363116511794,0.579538619109,0.731166707907,0.16511444872,0.58817967876,1.19790040987,0.641732281594,0.303902121933
0.363831308077,0.578234910014,0.730222167026,0.165970825946,0.588488781782,1.19866224418,0.641491401515,0.303559640447
0.36454610436,0.576931110079,0.729276703011,0.166829337366,0.588798470848,1.19942522709,0.641249973997,0.303216780127
0.365260900643,0.575627219228,0.728330196012,0.16769026894,0.589108825318,1.20018951076,0.64100793652,0.302873454396
0.365975696926,0.574323260742,0.727382805335,0.168553258122,0.589419746186,1.20095489893,0.640765365648,0.302529774036
0.366690493209,0.573019233197,0.726434358233,0.16941871606,0.589731347482,1.20172161051,0.640522171762,0.302185614281
0.367405289492,0.57171515814,0.725485030338,0.170286239915,0.590043518907,1.20248942806,0.640278440284,0.301841098234
0.368120085776,0.570411039491,0.724534692597,0.17115614058,0.590356347056,1.20325851638,0.640034102954,0.301496131582
0.368834882059,0.569106892383,0.723583447328,0.172028185301,0.590669768403,1.2040287494,0.639789208722,0.301150785654
0.369549678342,0.567802725502,0.722631238101,0.172902515244,0.590983822781,1.20480020094,0.639543725807,0.300805017812
0.370264474625,0.566498550774,0.721678095349,0.17377906675,0.591298493395,1.20557283534,0.639297666666,0.300458847824
0.370979270908,0.565194378443,0.720724033833,0.174657812267,0.591613773359,1.20634663642,0.639051036022,0.300112284511
0.371694067191,0.563890220428,0.719769013534,0.175538856206,0.59192969256,1.20712165791,0.638803809819,0.299765296298
0.372408863474,0.562586085339,0.718813118968,0.176422003334,0.592246197447,1.20789779466,0.638556029298,0.299417943249
0.373123659757,0.561281963129,0.717886029052,0.177307544366,0.592563364548,1.20867521619,0.638307633866,0.299070142652
0.37383845604,0.559977836915,0.716960169209,0.178195143202,0.592881096448,1.20945375732,0.638058699143,0.298722002576
0.374553252323,0.558673716512,0.716033257477,0.179085216483,0.593199508179,1.21023364384,0.637809134319,0.298373398251
0.375268048606,0.557369610893,0.715105471844,0.179977351697,0.593518487196,1.21101465002,0.637559026918,0.298024454166
0.375982844889,0.556065533131,0.714176679425,0.180871869104,0.593838122468,1.21179694822,0.637308306498,0.297675074235
0.376697641172,0.554761490914,0.713246985402,0.181768526392,0.594158348091,1.21258040549,0.637057024064,0.297325331767
0.377412437455,0.553457497021,0.712316329094,0.182667474,0.5944792064,1.21336510181,0.636805145708,0.296975181762
0.378127233738,0.552153560937,0.71138474413,0.183568638785,0.594800678094,1.21415099598,0.636552685884,0.296624646553
0.378842030021,0.550849692067,0.71045224078,0.184472002409,0.595122758915,1.21493807666,0.636299647246,0.296273732021
0.379556826305,0.549545904771,0.709518782377,0.185377659844,0.595445476124,1.21572639338,0.636046007673,0.29592240973
0.380271622588,0.548242202004,0.708584448883,0.186285425042,0.595768778907,1.21651584448,0.635791806406,0.295570736234
0.380986418871,0.546938606071,0.707649134595,0.187195560005,0.596092741051,1.21730656918,0.635536984722,0.295218632537
0.381701215154,0.545635110687,0.706712985811,0.188107717158,0.596417266645,1.21809837928,0.635281617359,0.294866204117
0.382416011437,0.544331748332,0.705775835335,0.189022309177,0.596742471703,1.21889149448,0.635025612316,0.294513326247
0.38313080772,0.543028506341,0.704837856395,0.189938921288,0.597068241342,1.21968569093,0.63476905931,0.294160124846
0.383845604003,0.541725414885,0.703898919245,0.190857876743,0.597394666859,1.22048114,0.634511885736,0.293806502162
0.384560400286,0.540422468654,0.702959127831,0.191778928023,0.597721679906,1.22127770774,0.63425414472,0.293452533497
0.385275196569,0.539119688894,0.702018421075,0.192702231557,0.598049325255,1.22207547605,0.633995800259,0.293098171616
0.385989992852,0.5378170807,0.701076834916,0.193627705949,0.598377581045,1.22287439982,0.633736868862,0.292743441422
0.386704789135,0.536514653346,0.700134375671,0.194555341952,0.598706445576,1.22367447257,0.633477351153,0.292388345977
0.387419585418,0.535212425378,0.699191012548,0.19548522313,0.599035943424,1.2244757369,0.633217227005,0.292032860002
0.388134381701,0.533910391054,0.698246817975,0.196417175736,0.599366026463,1.22527809908,0.632956533687,0.291677036642
0.388849177984,0.532608585405,0.697301695717,0.197351447105,0.599696765658,1.2260816883,0.632695214413,0.291320800652
0.389563974267,0.531306984693,0.696355782848,0.198287700647,0.600028066637,1.22688632493,0.63243334302,0.290964254902
0.39027877055,0.530005643313,0.695408919513,0.199226344895,0.600360046315,1.22769222292,0.632170826348,0.290607274816
0.390993566833,0.528704526225,0.694461273635,0.200166963913,0.600692587557,1.22849916118,0.631907756277,0.290249987604
0.391708363117,0.527403681445,0.693512719116,0.201109883002,0.601025783913,1.22930730928,0.631644058064,0.289892293969
0.3924231594,0.526103089834,0.69256335818,0.202054850243,0.601359564646,1.23011653297,0.631379786938,0.289534271099
0.393137955683,0.524802781949,0.691613129804,0.203002027407,0.601693976923,1.23092691548,0.631114904813,0.289175869617
0.393852751966,0.523502757566,0.690662071807,0.203951325354,0.60202899635,1.23173840821,0.630849430252,0.28881711691
0.394567548249,0.522203026771,0.689710186946,0.204902743577,0.602364623766,1.23255100921,0.630583361843,0.288458013293
0.395282344532,0.520903611266,0.688757449933,0.20585635445,0.602700881064,1.23336475436,0.630316681467,0.288098536585
0.395997140815,0.519604497658,0.687803926003,0.206811996466,0.603037722814,1.23417955775,0.630049424399,0.287738736564
0.396711937098,0.518305732569,0.686849528065,0.207769902218,0.603375217135,1.2349955385,0.629781535824,0.287378541707
0.397426733381,0.517007276143,0.685894382527,0.208729750513,0.603713272389,1.23581252794,0.62951308772,0.287018051023
0.398141529664,0.515709202905,0.684938341802,0.209691932836,0.604052002856,1.23663072726,0.629243988564,0.286657143884
0.398856325947,0.514411456714,0.683981563374,0.210656045197,0.604391292693,1.23744992527,0.628974329609,0.286295944954
0.39957112223,0.513114103483,0.683023926833,0.21162240997,0.604731236475,1.23827028686,0.62870403492,0.285934354754
0.400285918513,0.51181710945,0.682065532191,0.212590771692,0.605071761135,1.23909167816,0.628433161812,0.285572452238
0.401000714796,0.510520515294,0.681106318937,0.213561296778,0.605412916183,1.23991418311,0.628161670127,0.285210185986
0.401715511079,0.509224314573,0.680146326331,0.214533888909,0.605754674727,1.24073775012,0.627889580478,0.284847585787
0.402430307362,0.507928519104,0.679185553978,0.215508555911,0.606097040124,1.24156238138,0.627616889412,0.284484649276
0.403145103645,0.50663315273,0.678223981705,0.216485359239,0.606440031586,1.24238810631,0.627343580834,0.284121357312
0.403859899929,0.50533819545,0.67726166791,0.217464149514,0.606783606387,1.24321484663,0.627069688004,0.283757756346
0.404574696212,0.50404370434,0.676298534309,0.218445144569,0.607127829774,1.24404271145,0.626795158107,0.283393778553
0.405289492495,0.502749624634,0.675334696773,0.21942803923,0.607472613009,1.24487154335,0.626520061124,0.283029518951
0.406004288778,0.501456049582,0.674370020228,0.220413206283,0.607818067301,1.24570152983,0.626244307518,0.282664861274
0.406719085061,0.500162902854,0.673404651258,0.221400255564,0.608164078539,1.24653247075,0.625967987569,0.282299927191
0.407433881344,0.498870268397,0.672438475629,0.222389505266,0.608510742125,1.24736452532,0.625691024289,0.281934617272
0.408148677627,0.497578097081,0.671471590642,0.22338069727,0.608857982728,1.24819756087,0.625413477047,0.281569012116
0.40886347391,0.496286440478,0.670503936764,0.224374001903,0.609205852149,1.24903166135,0.625135303635,0.281203058367
0.409578270193,0.494995285057,0.669535554251,0.22536931627,0.60955432103,1.24986677272,0.624856526709,0.280836788121
0.410293066476,0.493704645271,0.668566439968,0.226366656082,0.609903395223,1.25070290088,0.624577140774,0.280470196408
