x_coordinate_over_R,y_coordinate_over_R,x_proper_over_R,y_proper_over_R,q_coordinate,q_proper,delta_coordinate_deg,delta_proper_deg
0.707106788616,-0.707106773757,0.707106777899,-0.707106784474,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707106578457,-0.707106563387,0.707106516194,-0.707106522613,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707105948191,-0.707105932067,0.707105731233,-0.707105736876,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707104898241,-0.707104879378,0.70710442333,-0.707104426954,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707103429032,-0.707103404901,0.707102592799,-0.707102592541,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707101540989,-0.707101508219,0.707100239956,-0.707100233332,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707099234541,-0.707099188917,0.707097365119,-0.707097349024,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707096510115,-0.70709644658,0.707093968608,-0.707093939315,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707093368141,-0.707093280796,0.707090050743,-0.707090003905,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.70708980905,-0.707089691153,0.707085611847,-0.707085542495,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707085833275,-0.707085677239,0.707080652244,-0.707080554789,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707081441249,-0.707081238647,0.707075172259,-0.70707504049,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707076633407,-0.707076374967,0.70706917222,-0.707068999306,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707071410184,-0.707071085794,0.707062652455,-0.707062430944,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707065772018,-0.707065370723,0.707055613295,-0.707055335113,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707059719348,-0.707059229348,0.707048055072,-0.707047711526,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707053252614,-0.707052661269,0.70703997812,-0.707039559894,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707046372255,-0.707045666083,0.707031382773,-0.707030879932,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707039078716,-0.70703824339,0.707022269369,-0.707021671356,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707031372439,-0.707030392793,0.707012638245,-0.707011933884,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707023253869,-0.707022113892,0.707002489742,-0.707001667234,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707014723453,-0.707013406293,0.7069918242,-0.706990871128,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.707005781636,-0.707004269601,0.706980641964,-0.706979545287,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.706996428869,-0.706994703422,0.706968943377,-0.706967689437,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.706986665601,-0.706984707364,0.706956729735,-0.706955302353,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.706976492282,-0.706974281037,0.706944002617,-0.706942382531,0.609964795569,0.514398967148,89.999998796,90.0000005327
0.706965909536,-0.706963423879,0.706930762683,-0.70692892939,0.609964795569,0.514398967148,89.999998796,90.0000005327
