x_coordinate_over_R,y_coordinate_over_R,x_proper_over_R,y_proper_over_R,q_coordinate,q_proper,delta_coordinate_deg,delta_proper_deg
0.382683431883,-0.923879532711,0.382683478579,-0.923879513369,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382683254825,-0.923879104815,0.382683259955,-0.923878985355,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382682723967,-0.923877821,0.38268260423,-0.923877401254,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382681839935,-0.92387568101,0.3826815117,-0.923874760948,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382680603355,-0.923872684592,0.382679982663,-0.923871064325,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382679014859,-0.923868831498,0.382678017417,-0.923866311273,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382677075074,-0.923864121479,0.382675616264,-0.923860501685,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382674784633,-0.923858554292,0.382672779504,-0.923853635456,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382672144168,-0.923852129694,0.38266950744,-0.923845712487,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382669154311,-0.923844847446,0.382665800378,-0.923836732679,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382665815697,-0.923836707311,0.382661658621,-0.923826695937,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382662128962,-0.923827709055,0.382657082478,-0.923815602171,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382658094741,-0.923817852447,0.382652072256,-0.923803451292,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382653713672,-0.923807137257,0.382646628265,-0.923790243215,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382648986393,-0.92379556326,0.382640750815,-0.923775977859,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382643913545,-0.923783130232,0.38263444022,-0.923760655146,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382638495767,-0.923769837952,0.382627696792,-0.923744275,0.392593227911,0.250403312848,135.00000006,134.999994268
0.3826327337,-0.923755686202,0.382620520846,-0.92372683735,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382626627989,-0.923740674765,0.382612912699,-0.923708342126,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382620179276,-0.923724803429,0.382604872957,-0.923688789143,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382613388205,-0.923708071983,0.382596402873,-0.923668177953,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382606255948,-0.923690480002,0.382587503439,-0.923646508217,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382598785348,-0.923672026371,0.38257817503,-0.923623779858,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382590978779,-0.923652710172,0.382568418031,-0.923599992798,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382582836999,-0.92363253116,0.382558232832,-0.923575146959,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382574360785,-0.923611489084,0.38254761983,-0.923549242267,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382565550925,-0.923589583694,0.382536579426,-0.923522278647,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382556408218,-0.923566814736,0.382525112023,-0.923494256028,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382546933467,-0.923543181959,0.382513218028,-0.923465174342,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382537127486,-0.923518685109,0.382500897851,-0.923435033523,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382526991089,-0.923493323937,0.382488151903,-0.923403833508,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382516525098,-0.923467098191,0.3824749806,-0.923371574235,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382505730336,-0.923440007625,0.382461384356,-0.923338255649,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382494607631,-0.923412051991,0.382447363591,-0.923303877695,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382483157811,-0.923383231046,0.382432918723,-0.92326844032,0.392593227911,0.250403312848,135.00000006,134.999994268
0.38247138171,-0.923353544547,0.382418050843,-0.923231943202,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382459280162,-0.923322992253,0.382402761082,-0.923194385999,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382446854001,-0.923291573928,0.382387049921,-0.923155768648,0.392593227911,0.250403312848,135.00000006,134.999994268
0.38243410436,-0.923259289213,0.38237091781,-0.923116091099,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382421033728,-0.923226137192,0.382354365204,-0.923075353305,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382407644328,-0.923192117062,0.38233739256,-0.923033555223,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382393937054,-0.923157228573,0.382320000339,-0.922990696809,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382379912802,-0.923121471478,0.382302189002,-0.922946778027,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382365572473,-0.92308484553,0.382283959013,-0.922901798839,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382350916972,-0.923047350484,0.38226531084,-0.922855759212,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382335947207,-0.923008986096,0.382246244952,-0.922808659117,0.392593227911,0.250403312848,135.00000006,134.999994268
0.38232066409,-0.922969752124,0.382226761826,-0.922760498522,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382305068533,-0.92292964833,0.382206861934,-0.922711277405,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382289161455,-0.922888674475,0.382186545751,-0.922660995743,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382272943771,-0.922846830324,0.382165813752,-0.922609653518,0.392593227911,0.250403312848,135.00000006,134.999994268
0.382256416412,-0.922804115641,0.382144666415,-0.922557250716,0.392593227911,0.250403312848,135.00000006,134.999994268
