r_over_R,p_over_pc,eps_over_epsc,m_over_M,A_over_AR,B,v_over_c,gamma_minus_1
0.634024303074,0.285408663392,0.562500984834,0.469642091636,0.654323445522,1.55507504004,0.587942645568,0.236242753652
0.634739099357,0.284417287664,0.561699146877,0.470880848661,0.654861453139,1.55637885907,0.587484933305,0.235734825847
0.63545389564,0.28342861552,0.560895430647,0.472122127664,0.655401311763,1.55768546134,0.587025287561,0.235225779308
0.636168691923,0.282439984032,0.560091686171,0.473363444592,0.655941198223,1.55899210546,0.586565257901,0.234717335141
0.636883488206,0.281452675287,0.559287033711,0.474605962199,0.656481979993,1.56030007136,0.586104103387,0.234208676708
0.637598284489,0.280466818566,0.55848138452,0.475849797837,0.657023744581,1.56160948823,0.58564174665,0.233699723679
0.638313080772,0.279480961845,0.55767573533,0.477093633475,0.657565509168,1.5629189051,0.5851790246,0.233191399766
0.639027877055,0.278497821185,0.5568682437,0.478339867529,0.658109091419,1.5642309549,0.584714382055,0.232682001367
0.639742673338,0.277514769667,0.556060691601,0.479586180299,0.658652733325,1.56554309112,0.584249318934,0.232173177903
0.640457469621,0.276533021771,0.555252265486,0.48083361262,0.659197237897,1.56685645248,0.583783146471,0.231664178096
0.641172265904,0.275552805803,0.554442812285,0.482082360563,0.659742756217,1.56817125354,0.583315732501,0.231154862672
0.641887062187,0.274572589836,0.553633359083,0.483331108506,0.660288274537,1.5694860546,0.582847943689,0.23064617856
0.64260185847,0.273595099998,0.552822099158,0.484582132652,0.660835576864,1.57080333776,0.582378247479,0.230136464001
0.643316654753,0.272617749838,0.552010746663,0.485833273423,0.661382970596,1.57212074808,0.581908093606,0.229627297296
0.644031451036,0.271641681953,0.551198554,0.487085454769,0.661931194236,1.57343928863,0.581436845895,0.229117991801
0.64474624732,0.270667227761,0.550385304019,0.488338945638,0.66248046228,1.57475925152,0.58096431708,0.228608350183
0.645461043603,0.269692773568,0.549572054039,0.489592436507,0.663029730324,1.57607921442,0.580491403619,0.228099341994
0.646175839886,0.268721053167,0.54875703293,0.490848082788,0.663580748414,1.57740150815,0.580016595957,0.227589347172
0.646890636169,0.26774952501,0.547941887272,0.492103880641,0.66413188957,1.57872396579,0.579541293119,0.227079873491
0.647605432452,0.266779255572,0.547125935172,0.493360642324,0.664683827776,1.58004746063,0.579064911926,0.226570298192
0.648320228735,0.265810683419,0.546308895646,0.494618703658,0.665236840742,1.58137235407,0.578587209725,0.226060366792
0.649035025018,0.264842111267,0.54549185612,0.495876764993,0.665789853709,1.58269724751,0.57810911279,0.225551070856
0.649749821301,0.263876278166,0.544673080936,0.497136862441,0.666344582467,1.58402432027,0.577629134941,0.225040831864
0.650464617584,0.262910691889,0.543854149348,0.498397143369,0.66689946584,1.58535158941,0.577148623979,0.224531087685
0.651179413867,0.261946335524,0.54303907423,0.499658318207,0.667455113322,1.58667981326,0.576667050106,0.224021278659
0.65189421015,0.260983757429,0.542229574991,0.500920785507,0.668011865593,1.58800941748,0.576184115025,0.223511094099
0.652609006433,0.260021179335,0.541420075752,0.502183252806,0.668568617863,1.58933902169,0.575700774827,0.223001546958
0.653323802716,0.259061244689,0.540631310154,0.503447784341,0.669127051604,1.59067092609,0.575215566893,0.22249109989
0.654038598999,0.258101602538,0.539844838707,0.504712544281,0.669685671396,1.59200308499,0.574729787469,0.221981121683
0.654753395282,0.257143108787,0.539057560888,0.505978205571,0.670245022618,1.59333625908,0.574242960237,0.221471114688
0.655468191565,0.256186397025,0.538269031813,0.507245265496,0.670805508808,1.59467100842,0.573754730866,0.220960712829
0.656182987848,0.255229685262,0.537480502737,0.508512325421,0.671365994998,1.59600575777,0.573266085689,0.220450950262
0.656897784132,0.254275587758,0.536690153902,0.509781378195,0.671928128936,1.59734274204,0.572775585255,0.219940329842
0.657612580415,0.253321835268,0.535899564907,0.511050693974,0.672490480333,1.59868002127,0.572284474424,0.219430152636
0.658327376698,0.252369203107,0.535108202708,0.512320838839,0.673053530569,1.60001822586,0.571792330686,0.218919982152
0.659042172981,0.251418438708,0.53431555146,0.513592365917,0.673617745876,1.60135797318,0.571298743324,0.218409397784
0.659756969264,0.250467674309,0.533522900212,0.514863892995,0.674181961183,1.60269772049,0.570804729147,0.217899454504
0.660471765547,0.249519523856,0.532728460068,0.516137297083,0.674747790259,1.60403955167,0.570308872227,0.217388695177
0.66118656183,0.248571776301,0.531933744194,0.517410990482,0.675313868071,1.60538170404,0.569812365546,0.21687835381
0.661901358113,0.247625118953,0.531138288382,0.518685443105,0.675880612061,1.60672469433,0.569314840786,0.216368054272
