x_coordinate_over_R,y_coordinate_over_R,x_proper_over_R,y_proper_over_R,q_coordinate,q_proper,delta_coordinate_deg,delta_proper_deg
0.866025355274,-0.500000084022,0.866025461004,-0.499999900892,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866025206413,-0.499999997932,0.866025273789,-0.499999792677,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866024759953,-0.499999739445,0.866024712254,-0.49999946784,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866024016147,-0.499999308129,0.866023776621,-0.499998926003,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866022975248,-0.499998703551,0.866022467111,-0.499998166786,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866021637508,-0.499997925279,0.866020783949,-0.499997189811,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866020003184,-0.499996972882,0.86601872736,-0.499995994701,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866018072529,-0.499995845929,0.86601629757,-0.499994581079,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.8660158458,-0.49999454399,0.866013494805,-0.499992948568,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866013323255,-0.499993066635,0.866010319295,-0.499991096794,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866010505152,-0.499991413434,0.866006771267,-0.49998902538,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866007391749,-0.49998958396,0.866002850954,-0.499986733953,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866003983306,-0.499987577784,0.865998558586,-0.499984222139,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.866000280085,-0.499985394478,0.865993894397,-0.499981489565,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865996282346,-0.499983033616,0.86598885862,-0.49997853586,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865991990353,-0.499980494771,0.86598345149,-0.499975360651,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865987404369,-0.499977777517,0.865977673244,-0.499971963568,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865982524657,-0.499974881428,0.865971524119,-0.499968344241,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865977351485,-0.499971806081,0.865965004353,-0.4999645023,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865971885117,-0.499968551051,0.865958114186,-0.499960437376,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.86596612582,-0.499965115913,0.865950853858,-0.499956149101,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865960073863,-0.499961500246,0.865943223612,-0.499951637109,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865953729514,-0.499957703626,0.86593522369,-0.499946901031,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865947093043,-0.499953725632,0.865926854336,-0.499941940503,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865940164721,-0.499949565841,0.865918115796,-0.499936755159,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865932944818,-0.499945223834,0.865909008316,-0.499931344633,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865925433608,-0.49994069919,0.865899532143,-0.499925708563,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865917631362,-0.499935991489,0.865889687526,-0.499919846585,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865909538356,-0.499931100312,0.865879474714,-0.499913758337,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865901154865,-0.499926025241,0.865868893958,-0.499907443455,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865892481163,-0.499920765858,0.86585794551,-0.499900901581,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865883517528,-0.499915321745,0.865846629624,-0.499894132352,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865874264237,-0.499909692485,0.865834946552,-0.49988713541,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865864721569,-0.499903877663,0.865822896551,-0.499879910395,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865854889803,-0.499897876863,0.865810479877,-0.499872456949,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865844769219,-0.499891689669,0.865797696786,-0.499864774714,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865834360098,-0.499885315668,0.865784547539,-0.499856863334,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865823662722,-0.499878754446,0.865771032394,-0.499848722452,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865812677373,-0.499872005588,0.865757151612,-0.499840351713,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865801404336,-0.499865068684,0.865742905454,-0.499831750762,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865789843894,-0.49985794332,0.865728294185,-0.499822919244,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865777996333,-0.499850629085,0.865713318068,-0.499813856808,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.86576586194,-0.499843125569,0.865697977368,-0.4998045631,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865753441,-0.499835432361,0.865682272351,-0.499795037768,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865740733803,-0.499827549052,0.865666203286,-0.499785280461,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865727740636,-0.499819475233,0.865649770439,-0.499775290828,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.86571446179,-0.499811210494,0.865632974082,-0.499765068521,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.865700897554,-0.49980275443,0.865615814484,-0.499754613189,0.774442147296,0.716364576829,60.0000111177,59.9999868862
0.86568704822,-0.499794106632,0.865598291917,-0.499743924486,0.774442147296,0.716364576829,60.0000111177,59.9999868862
