x_coordinate_over_R,y_coordinate_over_R,x_proper_over_R,y_proper_over_R,q_coordinate,q_proper,delta_coordinate_deg,delta_proper_deg
0.793353331098,-0.608761440989,0.793353356265,-0.608761408192,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793353161775,-0.608761310873,0.793353133472,-0.608761237083,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.79335265399,-0.608760920286,0.793352465245,-0.608760723564,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793351808112,-0.608760268751,0.793351351881,-0.608759867248,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.79335062451,-0.608759355792,0.793349793682,-0.608758667751,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793349103555,-0.608758180932,0.793347790951,-0.608757124689,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793347245619,-0.608756743698,0.79334534399,-0.608755237677,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793345051074,-0.608755043614,0.793342453105,-0.608753006336,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793342520295,-0.608753080209,0.793339118602,-0.608750430283,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793339653655,-0.60875085301,0.793335340788,-0.608747509139,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793336451531,-0.608748361545,0.793331119973,-0.608744242526,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793332914299,-0.608745605344,0.793326456467,-0.608740630065,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793329042337,-0.608742583936,0.793321350581,-0.60873667138,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793324836024,-0.608739296853,0.793315802629,-0.608732366095,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793320295741,-0.608735743626,0.793309812925,-0.608727713836,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793315421866,-0.608731923788,0.793303381784,-0.60872271423,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793310214784,-0.608727836872,0.793296509523,-0.608717366904,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793304674876,-0.608723482413,0.793289196462,-0.608711671486,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793298802526,-0.608718859945,0.79328144292,-0.608705627607,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793292598119,-0.608713969004,0.793273249217,-0.608699234898,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793286062041,-0.608708809128,0.793264615676,-0.608692492989,0.719903808565,0.631530713373,75.0000017305,74.9999969932
0.793279194679,-0.608703379853,0.793255542622,-0.608685401515,0.719903808565,0.631530713373,75.0000017305,74.9999969932
